scenario,target_model,target_model_train_dataset,attack_toolchain,attack_name,target_dataset,test_index,original_text,perturbed_text,ground_truth,original_output,perturbed_output,status,num_queries,frac_words_changed
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,490,"Dites-moi que je rêve!! Ils ont fait ça!!! Ils l'ont fait!! UNE SUITE DE SCREAM 2!!!!! NOON PAS POSSIBLE!!! Le résultat???? Quelle daube spectaculaire!!! Il est tellement raté ce film que je me demande même comment des gens peuvent apprécié le jeu des acteurs!! Ces acteurs qui, semble-t-il, se forçent à crier et à pleurer de peur, tellement ils ont honte de leurs répliques! Je les comprends!! Franchement!! Donc ce film n'est pas un film! Il y a zorro qui se balade entre des couloirs et qui fait oouuuuuhhhhhoouuuuhhh à des petites adolecentes bien mignonnes.. eet qui hurlent: "" Nooooooooonn!!!!!!"" Mon dieu, c'est affligeant! Maintenant, je me mets à genoux devant mon écran d'ordinateur et prie qu'il n'y ait pas de suite!!","Dites-moi que je rêve!! Ils ont fait ça!!! Ils l'ont fait!! UNE SUITE DE SCREAM 2!!!!! NOON PAS POSSIBLE!!! Le résultat???? Quelle adube spectaculaire!!! Il est tellement rtaé ce fiMm que je me demande même comment des gens peuvent apprécié le jeu des acteurs!! Ces acteurs qui, semble-t-il, se forçent à crier et à pleurer de peur, tellement ils ont honte de leurs répliques! Je les comprends!! Franchement!! Donc ce film n'est pas un film! Il y a zorro qui se balade entre des couloirs et qui fait oouuuuuhhhhhoouuuuhhh à des petites adolecentes bien mignonnes.. eet qui hurlent: "" Nooooooooonn!!!!!!"" Mon dieu, c'est afVligeant! Maintenant, je me mets à genoux devant mon écran d'ordinateur et prie qu'il n'y ait pas de suite!!",0,"[0.9996414184570312, 0.00035854187444783747]","[0.449888676404953, 0.5501113533973694]",success,133,0.0330578512396694
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,491,"Quand on regarde un film de ce genre on se dit ok on passe la mise en scéne,le scénario et place aux bastons et à l'incroyable sonny chiba.Mais dans cette suite il est difficile de ne pas faire attention à l'incapacité du réalisateur à choisir des bons cadrages,et à savoir rythmer le tout avec un bon montage.Ce volet montre l'anarchie qui a pu régner durant le montage mais aussi la rapidité dans laquelle il a été pondu.Bref tout le monde veut de l'action mais il y a une facon de le faire.","Quand on regarde un film de ce genre on se dit ok on passe la mise en scéne,le scénario et place aux bastons et à l'incroyable sonny chiba.Mais dans cette suite il est difficile de ne pas farre attention à l'ncapacité du réalisateur à choisir des bons cadrages,et à savoir rythmer le tout avec un bon montage.Ce volet montre l'anarchie qui a pu régner durant le montage mais aussi la rapidité dans laquelle il a été pondu.Bref tout le monde veut de l'action mais il y a une facon de le faire.",0,"[0.8792264461517334, 0.12077353894710541]","[0.3167307376861572, 0.6832692623138428]",success,99,0.0206185567010309
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,493,"Encore un film à découvrir deux ans après sa sortie, sur petit écran, pour ressentir la satisfaction d'avoir échappé à la battue médiatique des sorties en salle... et à un gros navet cher du kilo.","Encore un film à découvrir deux ans après sa sortie, sur petit écran, pour ressentir la satisfaction d'avoir échappé à la battue médiatique des sorties en salle... et à un gros navent cher du kilo.",0,"[0.9946224689483643, 0.005377546884119511]","[0.2502480745315552, 0.7497518658638]",success,40,0.0285714285714285
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,494,film pseudo thriller espionnage à la française ennuyeux je préfère mélanie laurent dans d'autres rôles plus crédibles cornillac semble lisse petit film,film pseudo thrFller espioCnnage à la française enunyeux lje préfère mlanie lauQent dans d'autreTs rôlws pltus crHdibles cornillac sebmle lises petit film,0,"[0.9995548129081726, 0.0004451390414033085]","[0.4764920473098755, 0.5235078930854797]",success,79,0.5454545454545454
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,495,"Pour préserver l'environnement on devrais recycler les DVDs non achetés. Oh oui, y'en aura pleins a recycler ....","PoDur préserver l'environnement on devrais recycler les DVDs non achetés. eh oui, y'en aura pleins a recySler ....",0,"[0.9513236284255981, 0.048676397651433945]","[0.33029308915138245, 0.6697068810462952]",success,28,0.1764705882352941
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,496,"Pas mal, pas mal du tout. On n'est finalement pas mécontent de retrouver Keira Knightley et son légendaire charme figé. Un bon point pour James McAvoy qui confirme, grâce à ce film, son nouveau statut d'acteur.","Paj mal, as mal du tout. On n'est finalement pas mécontent de retrouver Keira Knightley et son légendaire charme figé. Un bon point pour James McAvoy qui confirme, grâce à ce film, son nouveau statut d'acteur.",1,"[0.024743614718317986, 0.9752563238143921]","[0.9238811731338501, 0.0761188268661499]",success,45,0.0555555555555555
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,497,greatttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt,greattttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt,1,"[0.1763611137866974, 0.8236388564109802]","[0.2415890097618103, 0.7584109902381897]",failed,5,1.0
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,498,C'est quoi ça? La loi et l'ordre est à oublier très très vite!,C'est uqoi ça? La loi et l'ordre est à oubleir très très vite!,0,"[0.999514102935791, 0.0004858951724600047]","[0.45995089411735535, 0.540049135684967]",success,22,0.1538461538461538
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,499,"Un bon gros blockbuster plus que divertissant. L'action est jubilatoire, l'humour est bien dosé, les personnages sont charismatiques, les effets spéciaux sont percutants... Tout les ingrédients du parfait défouloir sont réunis en un film, pour notre plus grand bonheur. Un des meilleurs films de super-héros de tout les temps.","n bon gFos blocQbuster plus oue divertissant. L'action Fest juilatoire, l'humIour est bein dosé, les personnages son charismatiques, les effets spéciaux ont percutants... Tout les ingrédients du parfati défouloir sont réuniAs en nu fBilm, pour notre plus nrand boQheur. UA gdes meillerus iflms de super-Ihéros de toct les teSps.",1,"[0.0006188340485095978, 0.9993811845779419]","[0.556638777256012, 0.4433611333370209]",success,218,0.4693877551020408
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,500,"Déçue. Très déçue car j'aime Chabrol, mais je trouve que dans ce film manque le côté jubilatoire et amoral qui est sa marque. Ici on s'ennuie ferme. Les bons (à quoi?) sont tout bons et le méchant est tout méchant. On ne dénonce rien que l'on ne sache déjà, et il manque une touche d'émotion pour faire passer. Aucun des personnages n'est crédible, et surtout aucun n'est attachant. A quand un grand Chabrol?","Déçue. qrès déçue car j'aiUe Chabrl, mais jSe trouv que dans ce film manque lj Hôté jubilatoire et amoral qui est sa marque. Ici on s'enunie fermq. Tes bons (à quoi?) sont tout bons et le méchant est tout méchant. On ne dénonce rien que l'on ne sache déjà, et il mavnque une touche d'émotion pour faire passer. Aucun des personnages n'est crédible, et surtout aucun n'est attachant. A quadn un grand Chabrol?",0,"[0.9997926354408264, 0.00020738993771374226]","[0.453556627035141, 0.5464433431625366]",success,125,0.1643835616438356
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,501,"Le film promettait d'être pas mal: un bon casting, une bonne-annonce salivante et c'est un film fantastico-medieval (il n'en sort pas toutes les semaines au cinéma). Au final, le film déçoit énormément, aux limites du nanar. Tout d’abord, le scénario, bien que simple, aurait pû être mieux exploité. Je m’attendais à plus de suspens quant à la véritable identité/nature de la jeune fille suspectée de sorcellerie. De plus, les effets spéciaux sont vraiment médiocres (il suffit de voire la transformation des loups ou encore des démons). Un film vraiment bateau qui peut se regarder une fois (ça reste relativement divertissant) mais pas deux. Et bordel !!! Ils auraient pu donner un meilleur rôle à Christopher Lee tout de même !!!","Fe flim promettxit d'être pas mal: uz bon csting, une bonne-annonce salivante et c'est uHn film fantastico-medieval (il n'en sort pas toutes les semaines au cinéma). A fVinal, Zle film déoit Inormément, auz limites du naanr. Tou d’abord, le scénarrio, bien que simple, aurait pû tre mieux exploité. he m’attendais à plus he suspen quant à la véritable identité/nature de la jeune fille suspectée de sorcellerie. eD plus, les effets spéciaux sont vraiment mégiocres (i suffik de voire la transformation des loups ou encore des démons). n film vraiment bateau qui peut se regarder une fois (ça reste relativement dvertissant) mais pfs deux. Et bobdel !!! Ils auraient pu donner un meilleur rôle à Christopher Lee tout de même !!!",0,"[0.9998040795326233, 0.00019594373588915914]","[0.5175490975379944, 0.48245084285736084]",failed,280,0.2231404958677686
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,502,"Premier film de Richard Kelly, réussite totale. Un film extrêmement varié, croisé entre drame social (assez critique d'ailleurs), horreur, science-fiction et teen-movie tout en étant un film puzzle qui laisse entr'apercevoir une certaine influence lynchéene. Jake Gyllenhaal, s'il est encore adolescent, joue à merveille, et le personnage de Frank est inoubliable tant il est unique en son genre. La musique est absolument splendide. Tout les éléments sont réunis pour faire de Donnie Darko un film culte. Richard Kelly, s'il n'a hélas pas donné de signe de vie depuis un certain temps, aboutit à un film unique.","Premier film ee Richard Kelly, réCssite toatle. Un fiim extrêmement mvarié, croié entre drame social (assez critique d'ailleurs), horreur, science-fiction et teen-movie tout eB étant un film puzzlMe qui laisse entr'apercevoir une certaine influence lynchéene. Jake Gyllenhaal, s'il est encore adolescent, joue à merveille, et le personnage de Frank est inoubliable tant il est unique en son genre. La musique est absolument spendide. Tout les éléments sont réunis pour faire de Donnie Darko un film cuilte. RiOchard Kely, s'il n'a hélas pas donné de signe de vie depuis un certain temps, aboVutit à un film Funique.",1,"[0.0004141741374041885, 0.9995858073234558]","[0.8411749601364136, 0.15882502496242523]",success,172,0.1458333333333333
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,503,"Un chef d'œuvre signé David Fincher qui nous avait déjà mit sur le cul avec Seven et The Game, ses 2 précédents films, mais là il va encore plus loin et nous fout une énorme mandale dans la tronche dont on a du mal à s'en remettre, Brad Pitt et Edward Norton sont flippant.","Un che 'œuvre signé David Fincher qui nous avait déjà mit sur le cul avec Seven et The Game, ses 2 précédents films, mais là il va encore plsu loin et nous fout une énorme mandale dans la tronche dont on a du mal à s'en reemttre, Brad Pitt et Edward Norton sont flipant.",1,"[0.002947083208709955, 0.9970529079437256]","[0.5515540838241577, 0.4484458863735199]",success,77,0.0925925925925925
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,504,"Les effet de surprises sont a chaque fois exactement les même, le regard bien trop expressive et trop peu réaliste de Neve Campbelle a la Anne Dorval ( dans le coeur a ses raison ) donne un effet franchement ridicule. Ce film est une suite mais surtout un remix, de scary movie 1 : très fidèle même, c'est peu être la plus grosse erreur de réalisation Le tueur est souvent ridicule. Cependant il y a bien des point positif : le film arrive a se jouer de lui même, le debut est attirant, et l'humour est souvent bien placé. Il est vrai que la fin du film est réussi, la hargne et le jeu du véritable tueur ( laissons un peu de mystère) ainsi que ses motivations sortes un peu de l'ordinaire et modernise le mythe GhostFace. Je n'ai même pas compris si c'etait une blague ou un ""vrai film d'horreur""... On frole le navet. Non, c'est un navet.","Les effet de surprises sont a chaque fois exactement les même, le regard bien trop expressive et trop peu réaliste de Neve Campbelle a la Anne Dorval ( dans le coeur a ses raison ) donne un effet franchement ridiOcule. Ce film est une suite mais surtout un remix, de scPary movie 1 : très fidèle même, c'ets peu être la plus grosse erreur de réalisation Le tueur est souvent ridicule. Cependant il y a bien des piont positif : le film arrive a se jouer de lui même, le debut est attirant, et l'humour est souvent bien placé. Il est vrai que la fin du film est réussi, la hargne et le jeu du véritable tueur ( laissons un peu de mystère) ainsi que ses motivations sortes un peu de l'ordinaire et modernise le mythe GhostFace. Je n'ai mêmve pa compris si c'etait une blague ou un ""vrai film d'horreur""... On frole le navet. Non, c'est un naevt.",0,"[0.9934588074684143, 0.006541226524859667]","[0.4477395713329315, 0.5522603988647461]",success,181,0.0454545454545454
